param_algorithm,param_n_neighbors,param_p,params,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,split4_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,split4_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,mean_test_F1,std_test_F1,rank_test_F1,emotion
kd_tree,12,2,"{'algorithm': 'kd_tree', 'n_neighbors': 12, 'p': 2}",0.5342465753424658,0.5555555555555556,0.5692307692307692,1.0,0.6666666666666666,0.6651399133590915,0.17347851160336503,25,0.2867647058823529,0.29411764705882354,0.27205882352941174,0.037037037037037035,0.014705882352941176,0.18093681917211324,0.12700593115210798,149,0.5183823529411765,0.5294117647058824,0.5330882352941176,0.5202952029520295,0.5018450184501845,0.5206045148686781,0.01086612450439221,109,0.37320574162679426,0.3846153846153846,0.3681592039800995,0.07142857142857142,0.028776978417266192,0.24523717601362316,0.15998531929447563,141,disgust
kd_tree,13,1,"{'algorithm': 'kd_tree', 'n_neighbors': 13, 'p': 1}",0.5986394557823129,0.5789473684210527,0.5,1.0,0.6,0.6555173648406731,0.17608757785982812,41,0.6470588235294118,0.5661764705882353,0.5588235294117647,0.007407407407407408,0.022058823529411766,0.3603050108932462,0.2838899825585005,17,0.6066176470588235,0.5772058823529411,0.5,0.5055350553505535,0.5018450184501845,0.5382407206425005,0.044833800393860035,13,0.6219081272084804,0.5724907063197027,0.5277777777777778,0.014705882352941178,0.0425531914893617,0.3558871370296527,0.2690031508337163,29,disgust
kd_tree,13,2,"{'algorithm': 'kd_tree', 'n_neighbors': 13, 'p': 2}",0.5652173913043478,0.5683453237410072,0.5413533834586466,0.8888888888888888,0.8,0.672760997478578,0.14327403838906308,13,0.5735294117647058,0.5808823529411765,0.5294117647058824,0.05925925925925926,0.029411764705882353,0.3544989106753812,0.2540340268891371,25,0.5661764705882353,0.5698529411764706,0.5404411764705882,0.5276752767527675,0.5092250922509225,0.5426741914477967,0.022977543805239562,5,0.5693430656934305,0.5745454545454545,0.5353159851301116,0.11111111111111112,0.05673758865248227,0.369410641026518,0.23412002656252537,17,disgust
kd_tree,14,1,"{'algorithm': 'kd_tree', 'n_neighbors': 14, 'p': 1}",0.6179775280898876,0.5972222222222222,0.5581395348837209,0.0,0.0,0.3546678570391662,0.2902219510156258,197,0.40441176470588236,0.3161764705882353,0.35294117647058826,0.0,0.0,0.21470588235294116,0.17753356327738537,101,0.5772058823529411,0.5514705882352942,0.5367647058823529,0.5018450184501845,0.4981549815498155,0.5330882352941176,0.029980877017085017,29,0.48888888888888893,0.41346153846153844,0.43243243243243246,0.0,0.0,0.26695657195657196,0.21937709157129556,101,disgust
kd_tree,14,2,"{'algorithm': 'kd_tree', 'n_neighbors': 14, 'p': 2}",0.5813953488372093,0.5882352941176471,0.5066666666666667,1.0,0.0,0.5352594619243046,0.31882251053175203,133,0.36764705882352944,0.36764705882352944,0.27941176470588236,0.02962962962962963,0.0,0.20886710239651415,0.16195693045600001,105,0.5514705882352942,0.5551470588235294,0.5036764705882353,0.5166051660516605,0.4944649446494465,0.5242728456696332,0.02475661196119911,73,0.4504504504504505,0.45248868778280543,0.36018957345971564,0.05755395683453238,0.0,0.2641365337055008,0.19588775636523906,109,disgust
kd_tree,15,1,"{'algorithm': 'kd_tree', 'n_neighbors': 15, 'p': 1}",0.5514705882352942,0.5641025641025641,0.4744525547445255,0.0,0.6666666666666666,0.4513384747498101,0.23381577778939358,169,0.5514705882352942,0.4852941176470588,0.47794117647058826,0.0,0.029411764705882353,0.3088235294117647,0.24168704921403106,45,0.5514705882352942,0.5551470588235294,0.4742647058823529,0.5018450184501845,0.5055350553505535,0.5176524853483829,0.031076404713015513,129,0.5514705882352942,0.5217391304347825,0.47619047619047616,0.0,0.056338028169014086,0.3211476446059134,0.2410741897293359,61,disgust
kd_tree,15,2,"{'algorithm': 'kd_tree', 'n_neighbors': 15, 'p': 2}",0.5454545454545454,0.5344827586206896,0.5206611570247934,0.875,0.6153846153846154,0.6181966152969287,0.13249035427787184,81,0.5294117647058824,0.45588235294117646,0.4632352941176471,0.05185185185185185,0.058823529411764705,0.3118409586056645,0.21100586668662427,41,0.5441176470588235,0.5294117647058824,0.5183823529411765,0.5239852398523985,0.5092250922509225,0.5250244193618407,0.011650028503002632,65,0.5373134328358209,0.49206349206349204,0.49027237354085607,0.0979020979020979,0.10738255033557047,0.3449867893355675,0.1986129977593634,41,disgust
kd_tree,16,1,"{'algorithm': 'kd_tree', 'n_neighbors': 16, 'p': 1}",0.5894736842105263,0.6031746031746031,0.52,0.0,1.0,0.542529657477026,0.31937648006103264,125,0.4117647058823529,0.27941176470588236,0.2867647058823529,0.0,0.014705882352941176,0.19852941176470587,0.16309612509425614,129,0.5625,0.5477941176470589,0.5110294117647058,0.5018450184501845,0.5055350553505535,0.5257407206425005,0.024630440679676357,61,0.4848484848484848,0.38190954773869346,0.3696682464454976,0.0,0.028985507246376812,0.2530823572558105,0.1990850723703187,133,disgust
kd_tree,16,2,"{'algorithm': 'kd_tree', 'n_neighbors': 16, 'p': 2}",0.5113636363636364,0.5441176470588235,0.5394736842105263,1.0,0.5714285714285714,0.6332767078123116,0.18434874957452219,65,0.33088235294117646,0.27205882352941174,0.3014705882352941,0.022222222222222223,0.029411764705882353,0.19120915032679736,0.13633622683583416,137,0.5073529411764706,0.5220588235294118,0.5220588235294118,0.5129151291512916,0.5018450184501845,0.513246147167354,0.008001896214375121,157,0.40178571428571425,0.3627450980392157,0.38679245283018865,0.04347826086956522,0.055944055944055944,0.250149116393748,0.16417756382819476,137,disgust
kd_tree,17,1,"{'algorithm': 'kd_tree', 'n_neighbors': 17, 'p': 1}",0.5845070422535211,0.5647058823529412,0.5041322314049587,1.0,0.7777777777777778,0.6862245867578397,0.18171839587637503,1,0.6102941176470589,0.35294117647058826,0.4485294117647059,0.007407407407407408,0.051470588235294115,0.2941285403050109,0.231668348001639,57,0.5882352941176471,0.5404411764705882,0.5036764705882353,0.5055350553505535,0.5166051660516605,0.530898632515737,0.031518925232194184,33,0.5971223021582734,0.43438914027149317,0.47470817120622566,0.014705882352941178,0.09655172413793102,0.3234954440253729,0.2266666290456019,53,disgust
kd_tree,17,2,"{'algorithm': 'kd_tree', 'n_neighbors': 17, 'p': 2}",0.5531914893617021,0.5567010309278351,0.5163934426229508,1.0,0.6153846153846154,0.6483341156594207,0.17866821011862802,49,0.5735294117647058,0.39705882352941174,0.4632352941176471,0.022222222222222223,0.058823529411764705,0.3029738562091503,0.22188595280446627,49,0.5551470588235294,0.5404411764705882,0.5147058823529411,0.5129151291512916,0.5092250922509225,0.5264868678098547,0.01809465049752904,53,0.5631768953068593,0.463519313304721,0.48837209302325585,0.04347826086956522,0.10738255033557047,0.33318582256799434,0.21395470545941592,45,disgust
kd_tree,18,1,"{'algorithm': 'kd_tree', 'n_neighbors': 18, 'p': 1}",0.5510204081632653,0.6,0.49295774647887325,0.0,0.75,0.47879563092842775,0.25412774309200664,157,0.39705882352941174,0.22058823529411764,0.25735294117647056,0.0,0.022058823529411766,0.17941176470588235,0.14972581630835796,153,0.5367647058823529,0.5367647058823529,0.4963235294117647,0.5018450184501845,0.5055350553505535,0.5154466029954416,0.017651384328370722,145,0.4615384615384615,0.3225806451612903,0.3381642512077294,0.0,0.04285714285714286,0.23302810015292486,0.17986513964430034,161,disgust
kd_tree,18,2,"{'algorithm': 'kd_tree', 'n_neighbors': 18, 'p': 2}",0.5789473684210527,0.5373134328358209,0.5263157894736842,1.0,0.625,0.6535153181461115,0.176696200015007,45,0.40441176470588236,0.2647058823529412,0.29411764705882354,0.022222222222222223,0.03676470588235294,0.20444444444444448,0.15032038207396617,113,0.5551470588235294,0.5183823529411765,0.5147058823529411,0.5129151291512916,0.5055350553505535,0.5213370957238984,0.017415229549980385,97,0.4761904761904762,0.35467980295566504,0.3773584905660377,0.04347826086956522,0.06944444444444445,0.2642302950052377,0.17468784083680522,105,disgust
kd_tree,19,1,"{'algorithm': 'kd_tree', 'n_neighbors': 19, 'p': 1}",0.5571428571428572,0.6621621621621622,0.5229357798165137,1.0,0.6,0.6684481598243066,0.17217085131599497,17,0.5735294117647058,0.3602941176470588,0.41911764705882354,0.014814814814814815,0.04411764705882353,0.28237472766884536,0.21812650037815126,61,0.5588235294117647,0.5882352941176471,0.5183823529411765,0.5092250922509225,0.5055350553505535,0.5360402648144129,0.032263977948929684,17,0.5652173913043478,0.46666666666666673,0.46530612244897956,0.029197080291970802,0.08219178082191782,0.32171580830677654,0.22084425125369048,57,disgust
kd_tree,19,2,"{'algorithm': 'kd_tree', 'n_neighbors': 19, 'p': 2}",0.5681818181818182,0.5212765957446809,0.5206611570247934,1.0,0.625,0.6470239141902585,0.18059522726115537,53,0.5514705882352942,0.3602941176470588,0.4632352941176471,0.02962962962962963,0.07352941176470588,0.2956318082788671,0.20871619852383547,53,0.5661764705882353,0.5147058823529411,0.5183823529411765,0.5166051660516605,0.5129151291512916,0.525757000217061,0.020292441620650057,57,0.5597014925373136,0.42608695652173917,0.49027237354085607,0.05755395683453238,0.13157894736842107,0.33303874536057243,0.2006162023890451,49,disgust
kd_tree,20,1,"{'algorithm': 'kd_tree', 'n_neighbors': 20, 'p': 1}",0.5892857142857143,0.6764705882352942,0.559322033898305,0.0,1.0,0.5650156672838627,0.32295440112549106,113,0.4852941176470588,0.16911764705882354,0.2426470588235294,0.0,0.022058823529411766,0.18382352941176472,0.17579527649727772,145,0.5735294117647058,0.5441176470588235,0.5257352941176471,0.5018450184501845,0.5092250922509225,0.5308904927284568,0.025817204553854223,37,0.532258064516129,0.27058823529411763,0.3384615384615384,0.0,0.04316546762589929,0.23689466117953684,0.19613296941530084,149,disgust
kd_tree,20,2,"{'algorithm': 'kd_tree', 'n_neighbors': 20, 'p': 2}",0.5876288659793815,0.5217391304347826,0.5064935064935064,1.0,0.75,0.6731723005815341,0.18479737288607115,9,0.41911764705882354,0.2647058823529412,0.2867647058823529,0.007407407407407408,0.04411764705882353,0.20442265795206974,0.15557694161650554,117,0.5625,0.5110294117647058,0.5036764705882353,0.5055350553505535,0.5129151291512916,0.5191312133709572,0.021949191936672097,113,0.4892703862660945,0.35121951219512193,0.3661971830985915,0.014705882352941178,0.08333333333333334,0.2609452594492164,0.1808533100653812,113,disgust
kd_tree,21,1,"{'algorithm': 'kd_tree', 'n_neighbors': 21, 'p': 1}",0.5241379310344828,0.6666666666666666,0.5520833333333334,0.0,0.36363636363636365,0.42130485893416936,0.2318204073367888,177,0.5588235294117647,0.27941176470588236,0.3897058823529412,0.0,0.029411764705882353,0.2514705882352941,0.21302728190860964,77,0.5257352941176471,0.5698529411764706,0.5367647058823529,0.5018450184501845,0.4870848708487085,0.5242565660950727,0.028711259162196558,81,0.5409252669039146,0.39378238341968913,0.45689655172413796,0.0,0.05442176870748299,0.28920519415104495,0.2196281749383275,85,disgust
kd_tree,21,2,"{'algorithm': 'kd_tree', 'n_neighbors': 21, 'p': 2}",0.5507246376811594,0.5164835164835165,0.5,0.5,0.6363636363636364,0.5407143581056625,0.05128633682781544,129,0.5588235294117647,0.34558823529411764,0.4117647058823529,0.014814814814814815,0.051470588235294115,0.27649237472766885,0.21066260806648185,65,0.5514705882352942,0.5110294117647058,0.5,0.5018450184501845,0.5092250922509225,0.5147140221402214,0.01885133183394509,153,0.5547445255474452,0.41409691629955947,0.45161290322580644,0.02877697841726619,0.09523809523809523,0.3088938837456345,0.20784283065230158,69,disgust
kd_tree,22,1,"{'algorithm': 'kd_tree', 'n_neighbors': 22, 'p': 1}",0.5398230088495575,0.59375,0.46875,0.0,0.3333333333333333,0.38713126843657814,0.21233582928367548,193,0.4485294117647059,0.13970588235294118,0.22058823529411764,0.0,0.007352941176470588,0.16323529411764706,0.16503381220086438,165,0.5330882352941176,0.5220588235294118,0.4852941176470588,0.5018450184501845,0.4944649446494465,0.5073502279140438,0.017672564415117775,169,0.4899598393574297,0.2261904761904762,0.3,0.0,0.014388489208633096,0.20610776095130778,0.18386286123213272,169,disgust
kd_tree,22,2,"{'algorithm': 'kd_tree', 'n_neighbors': 22, 'p': 2}",0.6145833333333334,0.559322033898305,0.4625,0.5,0.7142857142857143,0.5701382163034705,0.08874256520902031,109,0.4338235294117647,0.2426470588235294,0.27205882352941174,0.007407407407407408,0.03676470588235294,0.19854030501089323,0.15837405279983197,125,0.5808823529411765,0.5257352941176471,0.47794117647058826,0.5018450184501845,0.5092250922509225,0.5191257868461039,0.034497477831955045,117,0.5086206896551725,0.3384615384615384,0.34259259259259256,0.014598540145985401,0.06993006993006994,0.2548406861570718,0.18493531783418304,125,disgust
kd_tree,23,1,"{'algorithm': 'kd_tree', 'n_neighbors': 23, 'p': 1}",0.5222929936305732,0.6111111111111112,0.532608695652174,1.0,0.2857142857142857,0.5903454172216287,0.2319538225128797,89,0.6029411764705882,0.2426470588235294,0.3602941176470588,0.007407407407407408,0.014705882352941176,0.24559912854030497,0.22401070582095425,81,0.5257352941176471,0.5441176470588235,0.5220588235294118,0.5055350553505535,0.4870848708487085,0.5169063381810288,0.01930585344449763,137,0.5597269624573379,0.34736842105263155,0.42982456140350883,0.014705882352941178,0.027972027972027972,0.2759195710476895,0.21865447396336385,97,disgust
kd_tree,23,2,"{'algorithm': 'kd_tree', 'n_neighbors': 23, 'p': 2}",0.5735294117647058,0.5180722891566265,0.49038461538461536,0.6666666666666666,0.6875,0.5872305965945228,0.07837573670176504,101,0.5735294117647058,0.3161764705882353,0.375,0.014814814814814815,0.08088235294117647,0.27208061002178646,0.20305205673371726,73,0.5735294117647058,0.5110294117647058,0.49264705882352944,0.5055350553505535,0.5202952029520295,0.5206072281311048,0.027933961074808195,105,0.5735294117647058,0.3926940639269406,0.42499999999999993,0.028985507246376812,0.14473684210526316,0.31298916500865726,0.197862295565111,65,disgust
kd_tree,24,1,"{'algorithm': 'kd_tree', 'n_neighbors': 24, 'p': 1}",0.5267857142857143,0.5769230769230769,0.43478260869565216,0.0,0.5,0.4076982799808887,0.20894492326410893,185,0.4338235294117647,0.11029411764705882,0.14705882352941177,0.0,0.007352941176470588,0.13970588235294118,0.15777157067136882,173,0.5220588235294118,0.5147058823529411,0.47794117647058826,0.5018450184501845,0.4981549815498155,0.5029411764705882,0.01518553231065239,189,0.47580645161290325,0.18518518518518517,0.2197802197802198,0.0,0.014492753623188406,0.1790529220402993,0.17256823152997192,177,disgust
kd_tree,24,2,"{'algorithm': 'kd_tree', 'n_neighbors': 24, 'p': 2}",0.6,0.5161290322580645,0.5,0.0,0.8333333333333334,0.4898924731182796,0.2723455328417815,153,0.4632352941176471,0.23529411764705882,0.27205882352941174,0.0,0.03676470588235294,0.20147058823529412,0.1687399875281596,121,0.5772058823529411,0.5073529411764706,0.5,0.4981549815498155,0.5129151291512916,0.5191257868461038,0.02951623301000284,121,0.5228215767634855,0.3232323232323232,0.3523809523809524,0.0,0.07042253521126761,0.25377147751760576,0.19232960820984799,129,disgust
kd_tree,25,1,"{'algorithm': 'kd_tree', 'n_neighbors': 25, 'p': 1}",0.5,0.6222222222222222,0.5263157894736842,0.0,0.6666666666666666,0.4630409356725146,0.23940706254349445,161,0.5882352941176471,0.20588235294117646,0.29411764705882354,0.0,0.029411764705882353,0.2235294117647059,0.21258012940697238,89,0.5,0.5404411764705882,0.5147058823529411,0.5018450184501845,0.5055350553505535,0.5125054265248534,0.014858426552475002,161,0.5405405405405405,0.30939226519337015,0.3773584905660377,0.0,0.056338028169014086,0.25672586489379245,0.2019604936725331,121,disgust
kd_tree,25,2,"{'algorithm': 'kd_tree', 'n_neighbors': 25, 'p': 2}",0.5333333333333333,0.5061728395061729,0.5185185185185185,0.0,0.75,0.4616049382716049,0.24763733432629437,165,0.5882352941176471,0.3014705882352941,0.4117647058823529,0.0,0.0661764705882353,0.27352941176470585,0.21759737111682903,69,0.5367647058823529,0.5036764705882353,0.5147058823529411,0.4981549815498155,0.5202952029520295,0.5147194486650749,0.013516001785345663,149,0.5594405594405595,0.3778801843317972,0.45901639344262296,0.0,0.12162162162162163,0.3035917517673203,0.2099596546229746,77,disgust
brute,0,1,"{'algorithm': 'brute', 'n_neighbors': 0, 'p': 1}",,,,,,,,201,,,,,,,,201,,,,,,,,201,,,,,,,,201,disgust
brute,0,2,"{'algorithm': 'brute', 'n_neighbors': 0, 'p': 2}",,,,,,,,201,,,,,,,,201,,,,,,,,201,,,,,,,,201,disgust
brute,1,1,"{'algorithm': 'brute', 'n_neighbors': 1, 'p': 1}",0.4,0.5714285714285714,0.5882352941176471,0.8,0.5185185185185185,0.5756364768129474,0.13009693336055028,105,0.11764705882352941,0.11764705882352941,0.14705882352941177,0.05925925925925926,0.10294117647058823,0.1089106753812636,0.02866645439742641,181,0.47058823529411764,0.5147058823529411,0.5220588235294118,0.5239852398523985,0.5018450184501845,0.5066366398958106,0.019628435764063014,177,0.1818181818181818,0.1951219512195122,0.23529411764705882,0.11034482758620691,0.17177914110429449,0.17887164387505086,0.04050303264554605,181,disgust
brute,1,2,"{'algorithm': 'brute', 'n_neighbors': 1, 'p': 2}",0.5098039215686274,0.5531914893617021,0.5573770491803278,0.7692307692307693,0.5531914893617021,0.5885589437406258,0.0919985719999097,97,0.19117647058823528,0.19117647058823528,0.25,0.14814814814814814,0.19117647058823528,0.1943355119825708,0.03243993351352382,133,0.5036764705882353,0.5183823529411765,0.5257352941176471,0.5535055350553506,0.5166051660516605,0.523580963750814,0.01656500687013738,85,0.27807486631016043,0.28415300546448086,0.34517766497461927,0.2484472049689441,0.28415300546448086,0.28800114943653715,0.03150179668776471,89,disgust
brute,2,1,"{'algorithm': 'brute', 'n_neighbors': 2, 'p': 1}",0.2857142857142857,0.6666666666666666,0.25,0.0,1.0,0.4404761904761905,0.3517046276703174,173,0.014705882352941176,0.014705882352941176,0.007352941176470588,0.0,0.014705882352941176,0.010294117647058823,0.0058823529411764705,193,0.4889705882352941,0.5036764705882353,0.49264705882352944,0.5018450184501845,0.5055350553505535,0.49853483828955936,0.006519778223724088,193,0.027972027972027972,0.028776978417266192,0.014285714285714287,0.0,0.028985507246376812,0.020004045584277052,0.011436615758076096,193,disgust
